"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"701",673091216,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:57-61","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Ft. Huachuca, Cochise Co., Arizona","Arizona","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",31.554527,-110.349725,2000,NA,NA,NA,NA,NA,"1956-07",NA,7,1956,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","57-61","","",NA,"CC0_1_0","","Trainer, Chas.","","Native",2024-01-29 08:14:41.559,"","INSTITUTION_COLLECTION_MISMATCH"
"702",673091215,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:83-338","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","1 mi W of Clarkston, Asotin Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.409088,-117.089532,500,NA,NA,NA,NA,NA,"1983-06-16",16,6,1983,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","83-338","","",NA,"CC0_1_0","","Selfridge, T.","","Native",2024-01-29 08:14:42.152,"","INSTITUTION_COLLECTION_MISMATCH"
"703",673091213,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:57-64","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","4 mi SW Bisbee Airport, Cochise Co., Arizona","Arizona","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",31.416053,-109.64312,500,NA,NA,NA,NA,NA,"1956-10-01",1,10,1956,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","57-64","","",NA,"CC0_1_0","","Trainer, Chas.","","Native",2024-01-29 08:14:41.567,"","INSTITUTION_COLLECTION_MISMATCH"
"704",673091207,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:94-14","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","1.5 mi N of Asotin, Asotin Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.360635,-117.065218,250,NA,NA,NA,NA,NA,"1993-10-21",21,10,1993,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","94-14","","",NA,"CC0_1_0","","Washington State University Vet School","","Native",2024-01-29 08:14:47.231,"","INSTITUTION_COLLECTION_MISMATCH"
"705",673091206,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:48-12","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","10 mi E of Central Ferry, Garfield Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.622759,-117.586561,1500,NA,NA,NA,NA,NA,"1948-01-07",7,1,1948,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","48-12","","",NA,"CC0_1_0","","Swanson, C. V.","","Native",2024-01-29 08:14:52.236,"","INSTITUTION_COLLECTION_MISMATCH"
"706",673091205,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:83-368","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Starbuck, Columbia Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.519588,-118.128845,300,NA,NA,NA,NA,NA,"1970-01-01/1983-12-31",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","83-368","","",NA,"CC0_1_0","","Pyle, R.","","Native",2024-01-29 08:14:42.157,"","INSTITUTION_COLLECTION_MISMATCH"
"707",673091204,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:99-934","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Columbia Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.3979,-117.9329,20000,NA,NA,NA,NA,NA,"1999-04-08",8,4,1999,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","99-934","","",NA,"CC0_1_0","","Tomlinson, S. J.","","Native",2024-01-29 08:14:37.054,"","INSTITUTION_COLLECTION_MISMATCH"
"708",673091203,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:70-16","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","4 mi S Wawawai, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.6094,-117.303,1000,NA,NA,NA,NA,NA,"1970-03-22",22,3,1970,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","70-16","","",NA,"CC0_1_0","","Bass, Claude","","Native",2024-01-29 08:14:47.24,"","INSTITUTION_COLLECTION_MISMATCH"
"709",673091202,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:02-225","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","In Fallon 1/2 way to Palouse, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.8383,-117.1195,200,NA,NA,NA,NA,NA,"1993-01-07",7,1,1993,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","02-225","","",NA,"CC0_1_0","","Unknown","","Native",2024-01-29 08:14:47.002,"","INSTITUTION_COLLECTION_MISMATCH"
"710",673091201,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:02-222","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","on Hwy. 26 near Filan Rd?, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.841,-117.49,100,NA,NA,NA,NA,NA,"2000-01-05",5,1,2000,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","02-222","","",NA,"CC0_1_0","","King, Diane","","Native",2024-01-29 08:14:47.005,"","INSTITUTION_COLLECTION_MISMATCH"
"711",673091200,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:02-224","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Between Colfax and Waitsburg, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.8057,-117.653961,20000,NA,NA,NA,NA,NA,"1999-03-06",6,3,1999,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","02-224","","",NA,"CC0_1_0","","Fisher, Molly","","Native",2024-01-29 08:14:47.003,"","INSTITUTION_COLLECTION_MISMATCH"
"712",673091199,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:87-315","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Central Ferry Bridge, Whitman Co. line, Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.626544,-117.798737,30,NA,NA,NA,NA,NA,"1987-07-04",4,7,1987,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","87-315","","",NA,"CC0_1_0","","Klein, B.","","Native",2024-01-29 08:14:44.468,"","INSTITUTION_COLLECTION_MISMATCH"
"713",673091198,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:78-394","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","2 mi N Uniontown, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.5684,-117.0883,500,NA,NA,NA,NA,NA,"1977-10-06",6,10,1977,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","78-394","","",NA,"CC0_1_0","","Ball, I. J.","","Native",2024-01-29 08:14:38.505,"","INSTITUTION_COLLECTION_MISMATCH"
"714",673091197,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:07-90","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Wawawai, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.635823,-117.374879,300,NA,NA,NA,NA,NA,"1982-01-09",9,1,1982,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","07-90","","",NA,"CC0_1_0","","Godsey, G. R.","","Native",2024-01-29 08:14:38.396,"","INSTITUTION_COLLECTION_MISMATCH"
"715",673091196,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:91-80","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Snake River, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.68,-117.519,30000,NA,NA,NA,NA,NA,"1991-01-03",3,1,1991,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","91-80","","",NA,"CC0_1_0","","Washington State University Vet School","","Native",2024-01-29 08:14:39.74,"","INSTITUTION_COLLECTION_MISMATCH"
"716",673091195,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:78-406","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","10 mi S of Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.58577,-117.179631,2500,NA,NA,NA,NA,NA,"1978-10-13",13,10,1978,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","78-406","","",NA,"CC0_1_0","","Evans, Scott","","Native",2024-01-29 08:14:38.528,"","INSTITUTION_COLLECTION_MISMATCH"
"717",673091194,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:81-537","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","about 6 mi S of Pullman on U. S. 195, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.644382,-117.186358,1000,NA,NA,NA,NA,NA,"1981-09-20",20,9,1981,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","81-537","","",NA,"CC0_1_0","","Young, E.","","Native",2024-01-29 08:14:41.691,"","INSTITUTION_COLLECTION_MISMATCH"
"718",673091193,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:93-162","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","1 mi E Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.721599,-117.142993,1000,NA,NA,NA,NA,NA,"1992-12-07",7,12,1992,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","93-162","","",NA,"CC0_1_0","","Tucker, Russ","","Native",2024-01-29 08:14:47.502,"","INSTITUTION_COLLECTION_MISMATCH"
"719",673091192,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:91-416","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Hwy. 195, 2 mi W of Prune Orchard Rd. Jnct., Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.8336,-117.3635,1000,NA,NA,NA,NA,NA,"1991-01-13",13,1,1991,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","91-416","","",NA,"CC0_1_0","","Johnson, Dean","","Native",2024-01-29 08:14:46.222,"","INSTITUTION_COLLECTION_MISMATCH"
"720",673091191,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:82-589","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","3 miles N of Snake River on Highway 127, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.668534,-117.801505,200,NA,NA,NA,NA,NA,"1982-02-14",14,2,1982,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","82-589","","",NA,"CC0_1_0","","Hunter, B.","","Native",2024-01-29 08:14:42.237,"","INSTITUTION_COLLECTION_MISMATCH"
"721",673091190,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:83-513","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","4 mi W Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.730761,-117.264115,600,NA,NA,NA,NA,NA,"1983-11-17",17,11,1983,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","83-513","","",NA,"CC0_1_0","","Lyon, Jay; Reichel, J. D.","","Native",2024-01-29 08:14:42.579,"","INSTITUTION_COLLECTION_MISMATCH"
"722",673091189,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-77","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","9 mi SW of Pullman on Wawawai Rd, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.618001,-117.275312,2000,NA,NA,NA,NA,NA,"1988-12-24",24,12,1988,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-77","","",NA,"CC0_1_0","","Hatley, Jim","","Native",2024-01-29 08:14:47.612,"","INSTITUTION_COLLECTION_MISMATCH"
"723",673091188,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-72","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","W. S. U. Campus, Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.730767,-117.164293,800,NA,NA,NA,NA,NA,"1996-12-31",31,12,1996,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-72","","",NA,"CC0_1_0","","Weber, J. W.","","Native",2024-01-29 08:14:47.612,"","INSTITUTION_COLLECTION_MISMATCH"
"724",673091187,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:84-239","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.728691,-117.179457,5000,NA,NA,NA,NA,NA,"1982-01-06",6,1,1982,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","84-239","","",NA,"CC0_1_0","","Eades, Tom","","Native",2024-01-29 08:14:42.971,"","INSTITUTION_COLLECTION_MISMATCH"
"725",673091186,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:93-161","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.728691,-117.179457,5000,NA,NA,NA,NA,NA,"1993-01-20",20,1,1993,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","93-161","","",NA,"CC0_1_0","","Welch, Josh","","Native",2024-01-29 08:14:47.502,"","INSTITUTION_COLLECTION_MISMATCH"
"726",673091185,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:84-375","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.728691,-117.179457,5000,NA,NA,NA,NA,NA,"1984-10-06",6,10,1984,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","84-375","","",NA,"CC0_1_0","","Paulsen, Ian","","Native",2024-01-29 08:14:43.062,"","INSTITUTION_COLLECTION_MISMATCH"
"727",673091184,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:85-491","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","km 30 on Rt 195 between Colfax and Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.787367,-117.307892,7000,NA,NA,NA,NA,NA,"1985-10-01",1,10,1985,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","85-491","","",NA,"CC0_1_0","","Kennedy, R. S.","","Native",2024-01-29 08:14:43.664,"","INSTITUTION_COLLECTION_MISMATCH"
"728",673091183,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:80-470","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Hwy 27, c. 6 mi N Pullman, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.8081,-117.123292,1000,NA,NA,NA,NA,NA,"1979-10-05",5,10,1979,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","80-470","","",NA,"CC0_1_0","","Josephson, B.","","Native",2024-01-29 08:14:40.292,"","INSTITUTION_COLLECTION_MISMATCH"
"729",673091182,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:84-7","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Colfax, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.88372,-117.363403,2000,NA,NA,NA,NA,NA,"1983-12-07",7,12,1983,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","84-7","","",NA,"CC0_1_0","","Anderson, A. A.","","Native",2024-01-29 08:14:45.08,"","INSTITUTION_COLLECTION_MISMATCH"
"730",673091181,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-79","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Kamiak Butte, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.8663,-117.1622,1000,NA,NA,NA,NA,NA,"1996-01-31",31,1,1996,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-79","","",NA,"CC0_1_0","","Travis, C.","","Native",2024-01-29 08:14:47.612,"","INSTITUTION_COLLECTION_MISMATCH"
"731",673091180,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-78","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Colfax, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.88372,-117.363403,2000,NA,NA,NA,NA,NA,"1985-05",NA,5,1985,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-78","","",NA,"CC0_1_0","","Huber, J.","","Native",2024-01-29 08:14:47.611,"","INSTITUTION_COLLECTION_MISMATCH"
"732",673091179,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:84-374","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","25 mi N of Colfax on Hwy 195, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",47.199977,-117.366943,2000,NA,NA,NA,NA,NA,"1984-04-14",14,4,1984,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","84-374","","",NA,"CC0_1_0","","Weddell, B. J.","","Native",2024-01-29 08:14:43.06,"","INSTITUTION_COLLECTION_MISMATCH"
"733",673091178,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-71","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","1/2 mi S of Rosalia, Whitman Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",47.2222,-117.35983,500,NA,NA,NA,NA,NA,"1994-09-18",18,9,1994,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-71","","",NA,"CC0_1_0","","Sparks, Jed","","Native",2024-01-29 08:14:47.608,"","INSTITUTION_COLLECTION_MISMATCH"
"734",673091177,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-75","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Fairchild Air Force Base, Spokane Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",47.618263,-117.643856,2500,NA,NA,NA,NA,NA,"1996-03",NA,3,1996,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-75","","",NA,"CC0_1_0","","Vial, M.","","Native",2024-01-29 08:14:47.609,"","INSTITUTION_COLLECTION_MISMATCH"
"735",673091176,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:01-74","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","near Yellow Hawk Creek on Hwy 11, Walla Walla Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.022664,-118.388932,150,NA,NA,NA,NA,NA,"1991-01-03",3,1,1991,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","01-74","","",NA,"CC0_1_0","","Mallott, L.","","Native",2024-01-29 08:14:47.61,"","INSTITUTION_COLLECTION_MISMATCH"
"736",673091175,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:99-915","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","4 mi E of Burbank Heights, Walla Walla Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.215016,-118.92494,1000,NA,NA,NA,NA,NA,"1998-12-14",14,12,1998,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","99-915","","",NA,"CC0_1_0","","Denny, M.","","Native",2024-01-29 08:14:37.045,"","INSTITUTION_COLLECTION_MISMATCH"
"737",673091174,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:02-221","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Hwy 12 and Dodd Rd., Walla Walla Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.138702,-118.935774,50,NA,NA,NA,NA,NA,"1999-03-13",13,3,1999,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","02-221","","",NA,"CC0_1_0","","Ralph T.","","Native",2024-01-29 08:14:47.005,"","INSTITUTION_COLLECTION_MISMATCH"
"738",673091173,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:98-4432","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","2 mi W of Lowden, Walla Walla Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.056154,-118.626859,500,NA,NA,NA,NA,NA,"1992-09-26",26,9,1992,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","98-4432","","",NA,"CC0_1_0","","Peterson, S.","","Native",2024-01-29 08:14:38.674,"","INSTITUTION_COLLECTION_MISMATCH"
"739",673091172,"3a339645-d3b4-40aa-b891-f9c92dc554d8","urn:catalog:CRCM:Birds:02-223","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","6.5 mi N of Paterson on Hwy 221, Benton Co., Washington","Washington","PRESENT",NA,"7c7b6440-94d1-11dd-bdb1-b8a03c50a862",46.03307,-119.602689,200,NA,NA,NA,NA,NA,"1990-02-04",4,2,1990,2497921,2497921,"PRESERVED_SPECIMEN","CRCM","Birds","02-223","","",NA,"CC0_1_0","","Wright, Larry","","Native",2024-01-29 08:14:47.004,"","INSTITUTION_COLLECTION_MISMATCH"
