gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
919411401	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.7381	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			unspecified		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.7381				CC0_1_0		Collector Unknown		Native	2024-01-24T16:41:18.977Z		
919410844	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.163	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	unspecified	Michigan	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1933-10-09	9	10	1933	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.163				CC0_1_0		Collector Unknown		Native	2024-01-24T16:41:04.821Z		
919410414	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2078	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	8 mi. E Deming	New Mexico	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1956-12-15	15	12	1956	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.2078				CC0_1_0		John H. Dearborn		Native	2024-01-24T16:41:12.067Z		
919409740	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3542	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1940-06-09	9	6	1940	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3542				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.275Z		
919409225	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:834M	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Pasadena	California	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1889-04-08	8	4	1889	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	834M				CC0_1_0		Walter Richardson		Native	2024-01-24T16:41:11.884Z		
919408967	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3549	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Metrenco	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1932-10-05	5	10	1932	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3549				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.273Z		
919407600	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:857M	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Philadelphia	Pennsylvania	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1878-04-13	13	4	1878	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	857M				CC0_1_0		Isaac Reiff		Native	2024-01-24T16:41:10.463Z		
919407570	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.8240	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	no exact location	Hawaii	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.8240				CC0_1_0				Native	2024-01-24T16:41:23.642Z		
919406561	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3546	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1945-07-23	23	7	1945	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3546				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.272Z		
919406511	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2898	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	1.5 mi. W Haslett	Michigan	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1958-09		9	1958	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.2898				CC0_1_0		Alvin Kowatch		Native	2024-01-24T16:41:18.413Z		
919406474	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2022	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			unspecified		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.2022				CC0_1_0		F. M. Baumgarter		Native	2024-01-24T16:41:12.048Z		
919406430	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2636	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Swan Creek Experiment Station, T2N, R14W, Sec. 20	Michigan	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1959-04-20	20	4	1959	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.2636				CC0_1_0		Charles Dell		Native	2024-01-24T16:41:11.391Z		
919405828	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3545	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1944-07-18	18	7	1944	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3545				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.273Z		
919405259	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:5037M	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Ojai Valley	California	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1895-03-05	5	3	1895	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	5037M				CC0_1_0		R. S. Daniels		Native	2024-01-24T16:41:18.107Z		
919405187	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3548	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	El Vergel, 5 mi. S Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862					76.0	0.0			1961-08-22	22	8	1961	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3548				CC0_1_0		John Keever Greer		Native	2024-01-24T16:41:17.272Z		
919404188	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3547	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1943-08-09	9	8	1943	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3547				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.272Z		
919404134	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.2959	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		MX	11 mi. NE Cuencame	Durango	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862					1502.0	0.0			1960-08-07	7	8	1960	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.2959	RHB 4016			CC0_1_0		Rollin H. Baker		Native	2024-01-24T16:41:17.988Z		
919404035	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.7378	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			unspecified		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.7378				CC0_1_0		Collector Unknown		Native	2024-01-24T16:41:18.987Z		
919403862	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.7379	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			unspecified		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.7379				CC0_1_0		Collector Unknown		Native	2024-01-24T16:41:18.982Z		
919403856	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.7380	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba			unspecified		PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862													2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.7380				CC0_1_0		Collector Unknown		Native	2024-01-24T16:41:18.977Z		
919403574	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:OR:OR.3543	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		CL	Angol	La Araucanía	PRESENT		311e2740-f15a-11d8-b22f-b8a03c50a862									1928-06-19	19	6	1928	2497921	2497921	PRESERVED_SPECIMEN	MSU	OR	OR.3543				CC0_1_0		Dillman S. Bullock		Native	2024-01-24T16:41:17.277Z		
910358887	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:1848	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	Aliseo Canyon, Santa Paula	California	PRESENT	4	609765e0-4ce8-11db-b80e-b8a03c50a862									1919-03-11	11	3	1919	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	1848				CC0_1_0		M. C. Badger			2024-01-24T17:29:34.249Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
910358854	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:1847	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	Northwest Quarry, Slover Mountain	California	PRESENT	5	609765e0-4ce8-11db-b80e-b8a03c50a862	34.062366	-117.340507	623.0						1919-03-18	18	3	1919	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	1847				CC0_1_0		W. C. Hanna			2024-01-24T17:29:34.251Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
910358562	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:1524	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	5 miles North, 4.25 miles East of Carnegie	Oklahoma	PRESENT	3	609765e0-4ce8-11db-b80e-b8a03c50a862	35.17524	-98.52256	2724.0						1974-06-03	3	6	1974	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	1524				CC0_1_0		D. A. Barton			2024-01-24T17:29:33.913Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
910357694	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:652	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	Shandon	California	PRESENT	1	609765e0-4ce8-11db-b80e-b8a03c50a862	35.655384	-120.376724	847.0						1910-03-12	12	3	1910	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	652				CC0_1_0		F. Truesdale			2024-01-24T17:29:34.733Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
910357687	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:651	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	Collected in old well near Eldorado	Oklahoma	PRESENT	2	609765e0-4ce8-11db-b80e-b8a03c50a862	34.472883	-99.647369	2082.0						1976-03-20	20	3	1976	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	651				CC0_1_0		D. Faucel and J. S. Roberts			2024-01-24T17:29:34.735Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
910357661	39f021d5-240c-445d-b62f-33bfed94938d	urn:catalog:OMNH:Egg:650	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)			US	Gainesville	Texas	PRESENT	7	609765e0-4ce8-11db-b80e-b8a03c50a862	33.625938	-97.133347	5063.0						1889-04-07	7	4	1889	2497921	2497921	PRESERVED_SPECIMEN	OMNH	Egg	650				CC0_1_0		E. C. Davis			2024-01-24T17:29:34.734Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
900022595	6e280b1c-6be0-4bac-bd3e-db694a2540f6		Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		DE			PRESENT		c76cf030-2a95-11da-9cc1-b8a03c50a862									2013-09-02	2	9	2013	2497921	2497921	PRESERVED_SPECIMEN	PUM	Collection Aves	636-Av 00636				CC_BY_4_0					2024-03-08T05:26:36.310Z		CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
900001839	a0b41a13-be91-4800-b72b-cdd9184bf2eb	UNIVALLE:CVA-CV:4610-03439	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	(Scopoli, 1769)	CO	Universidad del Valle sede Meléndez	Valle del Cauca	PRESENT	1	85be57ed-f187-49c9-b7ff-eaa622e06217	3.37472	-76.533096	932.6		1000.0	0.0			1981-09-28	28	9	1981	2497921	2497921	PRESERVED_SPECIMEN	Universidad del Valle (UV)	CVA-UV	4610-03439				CC0_1_0		G. Cataño			2024-01-24T23:00:44.793Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
900001513	a0b41a13-be91-4800-b72b-cdd9184bf2eb	UNIVALLE:CVA-CV:3756-02601	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	(Scopoli, 1769)	CO	Cementerio de Siloé	Valle del Cauca	PRESENT	1	85be57ed-f187-49c9-b7ff-eaa622e06217	3.422466	-76.5572	831.91						1972-06-06	6	6	1972	2497921	2497921	PRESERVED_SPECIMEN	Universidad del Valle (UV)	CVA-UV	3756-02601				CC0_1_0					2024-01-24T23:00:45.272Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
897123747	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:60?seid=1561605	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	6 mi E Deming	New Mexico	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1959-02-14	14	2	1959	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:60		unknown	2007-02-21T00:00:00	CC0_1_0					2024-02-29T00:04:34.895Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897123738	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:598?seid=1560213	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	9 mi E Deming	New Mexico	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1960-01-16	16	1	1960	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:598		unknown	2007-02-21T00:00:00	CC0_1_0		Collector(s): Dale A. Zimmerman			2024-02-29T00:04:35.023Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897123734	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:593?seid=967740	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	5 mi W Silver City	New Mexico	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1959-01-25	25	1	1959	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:593		unknown	2007-02-21T00:00:00	CC0_1_0		Collector(s): unknown			2024-02-29T00:04:35.064Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897123439	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:1921?seid=1388564	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Burlington Twp; corner Clifford Rd & Slattery Rd, at Eagle School	Michigan	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1951-03-05	5	3	1951	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:1921		unknown	2007-02-21T00:00:00	CC0_1_0		Collector(s): unknown			2024-02-29T00:04:34.870Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897122778	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:1307?seid=973385	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	20 mi W Silver City, on Gila Hwy	New Mexico	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1977-07-24	24	7	1977	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:1307		unknown	2007-02-21T00:00:00	CC0_1_0		Collector(s): unknown			2024-02-29T00:04:34.949Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897122777	bdce0b4b-9ec3-481b-9f44-683ac1844d1d	http://arctos.database.museum/guid/WNMU:Bird:1306?seid=1583579	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	16 mi E Deming, on highway	New Mexico	PRESENT		4f1bbd8f-a4ad-40dd-b098-283792d3679b									1979-01-20	20	1	1979	2497921	2497921	PRESERVED_SPECIMEN	WNMU	Bird	WNMU:Bird:1306		unknown	2007-02-21T00:00:00	CC0_1_0					2024-02-29T00:04:35.124Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
897115721	abcaccad-9e01-4b2a-b493-32531cbed32a	http://arctos.database.museum/guid/UWYMV:Bird:2798?seid=2086822	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Jackson area	Wyoming	PRESENT		50576fe5-7883-495d-9089-b5dcf5e56098	43.48	-110.76167	3839.0						2007-01-15	15	1	2007	2497921	2497921	PRESERVED_SPECIMEN	UWYMV	Bird	UWYMV:Bird:2798	82	Jason D. Carlisle	2014-01-14T00:00:00	CC0_1_0		Collector(s): Katherine E. Zarn		Uncertain	2024-03-05T04:05:26.295Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896560406	423d9318-4dd4-4d31-81cb-27778c44a3bc	http://arctos.database.museum/guid/MVZ:Hild:153?seid=962638	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba ssp.		US	2 mi NE Fleming Point	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	37.9049535	-122.2864306	3771.0						1937-05-01/1937-05-31		5	1937	2497921	2497921	PRESERVED_SPECIMEN	MVZ	Hild	MVZ:Hild:153		Museum of Vertebrate Zoology	1999-01-27T00:00:00	CC0_1_0		Collector(s): Milton Hildebrand			2024-02-28T11:34:31.179Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896547453	9ce52ff6-01b6-44a2-b617-9bc2ee8e8cd1	http://arctos.database.museum/guid/MVZ:Egg:1189?seid=830589	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba ssp.			No specific locality recorded.		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1818-06-20/2006-03-16				2497921	2497921	PRESERVED_SPECIMEN	MVZ	Egg	MVZ:Egg:1189		Museum of Vertebrate Zoology	1999-01-27T00:00:00	CC0_1_0		Collector(s): unknown		Uncertain	2024-02-28T11:31:57.376Z	StillImage	TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896455081	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:23374?seid=1527396	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba ssp.		US	Sacramento	California	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	38.5762721	-121.4626166	30.0						1912-08-03	3	8	1912	2497921	2497921	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:23374		Museum of Vertebrate Zoology	1999-01-27T00:00:00	CC0_1_0					2024-02-28T11:41:34.160Z		COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896440626	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:175852?seid=254839	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba ssp.			No specific locality recorded.		PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862									1818-06-20/2006-03-16				2497921	2497921	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:175852		Museum of Vertebrate Zoology	1999-01-27T00:00:00	CC0_1_0				Uncertain	2024-02-28T11:41:34.528Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896398824	e3b959d6-fcbe-4a28-a166-e4a807c340a0	http://arctos.database.museum/guid/MVZ:Bird:137024?seid=1756638	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba	alba	SUBSPECIES	Tyto alba alba	Tyto alba alba		GB	Berrick Down	England	PRESENT		8edbbde0-055e-11d8-b850-b8a03c50a862	51.63333	-1.1	3434.0						1958-05-16	16	5	1958	7191333	2497921	PRESERVED_SPECIMEN	MVZ	Bird	MVZ:Bird:137024	Frank A. Pitelka 1675	Museum of Vertebrate Zoology	1999-01-27T00:00:00	CC0_1_0		Collector(s): Frank A. Pitelka			2024-02-28T11:41:39.207Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896338446	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:9815?seid=1595031	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	Albuquerque; south	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.065973	-106.644287	5000.0						1992-07-23	23	7	1992	2497921	2497921	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:9815		unknown	2006-03-01T00:00:00	CC0_1_0		Collector(s): Wildlife Rescue, Inc. of New Mexico			2024-02-28T11:34:03.963Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
896338400	c9076cd3-349f-4068-a5c7-bc34449c3916	http://arctos.database.museum/guid/MSB:Bird:9758?seid=683812	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba		US	"Moriarty; ""7 mi NW"""	New Mexico	PRESENT		939ed180-aa7b-11db-8edf-b8a03c50a862	35.068221	-106.140289	11229.0						1993-04-20	20	4	1993	2497921	2497921	PRESERVED_SPECIMEN	MSB	Bird	MSB:Bird:9758	93-327	unknown	2006-03-01T00:00:00	CC0_1_0		Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Robert W. Dickerman			2024-02-28T11:33:59.584Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
